VOA20001129.2000.0364	59	68	http://en.wikipedia.org/wiki/Washington,_D.C."	1.0	PER/NAM
VOA20001129.2000.0364	770	783	http://en.wikipedia.org/wiki/Laurence_Tribe	1.0	PER/NAM
VOA20001129.2000.0364	838	841	http://en.wikipedia.org/wiki/Al_Gore	1.0	PER/NAM
VOA20001220.2000.0060	19	26	http://en.wikipedia.org/wiki/Voice_of_America	1.0	PER/NAM
VOA20001220.2000.0060	394	400	http://en.wikipedia.org/wiki/United_States	1.0	PER/NAM
VOA20001220.2000.0060	888	892	http://en.wikipedia.org/wiki/Texas	1.0	PER/NAM
VOA20001223.2000.0139	138	158	http://en.wikipedia.org/wiki/Democratic_Opposition_of_Serbia	1.0	PER/NAM
VOA20001223.2000.0139	325	342	https://en.wikipedia.org/wiki/Slobodan_Milo%C5%A1evi%C4%87	1.0	PER/NAM
VOA20001223.2000.0139	372	386	http://en.wikipedia.org/wiki/Socialist_Party_of_Serbia	1.0	PER/NAM
chtb_165.eng	121	142	http://en.wikipedia.org/wiki/International_Ocean_Shipping_Building	1.0	PER/NAM
chtb_165.eng	151	192	http://en.wikipedia.org/wiki/Lujaizui	1.0	PER/NAM
chtb_165.eng	2	19	http://en.wikipedia.org/wiki/Xinhua_News_Agency	1.0	PER/NAM
chtb_165.eng	22	29	http://en.wikipedia.org/wiki/Shanghai	1.0	PER/NAM
chtb_165.eng	287	292	http://en.wikipedia.org/wiki/Pudong	1.0	PER/NAM
chtb_165.eng	404	405	http://en.wikipedia.org/wiki/United_States	1.0	PER/NAM
chtb_165.eng	409	416	http://en.wikipedia.org/wiki/Citibank	1.0	PER/NAM
chtb_165.eng	419	427	http://en.wikipedia.org/wiki/Hong_Kong	1.0	PER/NAM
chtb_165.eng	437	441	http://en.wikipedia.org/wiki/Japan	1.0	PER/NAM
chtb_165.eng	445	465	http://en.wikipedia.org/wiki/The_Bank_of_Tokyo-Mitsubishi_UFJ	1.0	PER/NAM
chtb_165.eng	79	82	http://en.wikipedia.org/wiki/HSBC	1.0	PER/NAM
chtb_227.eng	841	894	NIL	1.0	PER/NAM
chtb_227.eng	909	914	NIL	1.0	PER/NAM
chtb_267.eng	155	170	http://en.wikipedia.org/wiki/Jiangsu	1.0	PER/NAM
chtb_267.eng	1700	1714	NIL	1.0	PER/NAM
chtb_267.eng	174	198	NIL	1.0	PER/NAM
chtb_267.eng	1927	1932	http://en.wikipedia.org/wiki/Rudong_County	1.0	PER/NAM
chtb_267.eng	2	19	http://en.wikipedia.org/wiki/Xinhua_News_Agency	1.0	PER/NAM
chtb_267.eng	209	213	http://en.wikipedia.org/wiki/China	1.0	PER/NAM
chtb_267.eng	22	28	http://en.wikipedia.org/wiki/Beijing	1.0	PER/NAM
chtb_267.eng	2280	2288	NIL	1.0	PER/NAM
chtb_267.eng	2704	2708	http://en.wikipedia.org/wiki/Japan	1.0	PER/NAM
chtb_267.eng	2711	2721	http://en.wikipedia.org/wiki/South_Korea	1.0	PER/NAM
chtb_267.eng	2727	2732	http://en.wikipedia.org/wiki/Taiwan	1.0	PER/NAM
chtb_267.eng	288	297	NIL	1.0	PER/NAM
chtb_267.eng	3100	3108	NIL	1.0	PER/NAM
chtb_267.eng	316	352	NIL	1.0	PER/NAM
chtb_267.eng	3174	3178	NIL	1.0	PER/NAM
chtb_267.eng	361	392	NIL	1.0	PER/NAM
chtb_267.eng	74	83	http://en.wikipedia.org/wiki/Weir_Group	1.0	PER/NAM
chtb_267.eng	92	93	http://en.wikipedia.org/wiki/United_States	1.0	PER/NAM
